offset_days,mean_daily_return,std_across_events,car,car_sd_across_events,car_ci_low,car_ci_high,car_t_stat,car_p_value,car_boot_ci_low,car_boot_ci_high,n_events
135,0.0712201176881021,0.1359882703676799,0.32940462383103325,1.0305423947324794,-1.3104182944462686,1.9692275421083352,0.6392839838802441,0.5681053022612355,-0.424746424306946,1.238886203751462,4
136,-0.03847387220194919,0.10329836697239722,0.290930751629084,0.9573510657656057,-1.232428429423502,1.81428993268167,0.6077827915643944,0.5862530225730231,-0.4336932225714978,1.103535969536583,4
137,-0.005538350143069577,0.00835940457232444,0.28539240148601447,0.9544175358796619,-1.2332988788930908,1.8040836818651198,0.5980451757374212,0.5919475762961726,-0.43880862665696063,1.092885336746094,4
138,-0.062395323064673984,0.10083004766147462,0.22299707842134053,0.877000425091982,-1.1725063028617688,1.6185004597044501,0.5085449722511869,0.6461098354884645,-0.4608124432619494,0.9320763505997272,4
139,-0.031311048400916586,0.043123036179160246,0.1916860300204239,0.8568238420351051,-1.1717119051613818,1.5550839652022297,0.4474339312620815,0.6848952948293997,-0.48319660733209646,0.8668735993933996,4
140,0.06435741168202369,0.140707944002367,0.2560434417024475,0.9746195706602842,-1.2947937841500599,1.806880667554955,0.5254223276657239,0.6356500548480402,-0.4894777879068637,1.0702353911953884,4
141,0.05235489283275364,0.09289905028978997,0.3083983345352012,1.0573857776456905,-1.3741383961288327,1.9909350651992352,0.5833222671518464,0.6006327321913989,-0.487982052958146,1.2119628477199034,4
142,0.025534471465392786,0.03476181905493091,0.33393280600059405,1.0776280657528599,-1.3808139221620146,2.048679534163203,0.619755213534272,0.5793062215802071,-0.470277811902661,1.2650548448249026,4
143,0.015444102782056327,0.0365364366143524,0.3493769087826504,1.1062674419794816,-1.4109414579089794,2.10969527547428,0.6316319101961431,0.5724748952044916,-0.4674932714818706,1.3165171042102375,4
144,-0.01637455478979721,0.034689331101355636,0.33300235399285305,1.0764922841682811,-1.3799370922160297,2.045941800201736,0.6186804288154042,0.5799273750306932,-0.46564315861996897,1.2697538272876912,4
145,0.014119156644159084,0.016182538654584386,0.34712151063701224,1.0882793177212553,-1.3845737362623294,2.078816757536354,0.6379272397895954,0.5688782272809517,-0.45564747159437125,1.3001545700455135,4
146,0.042963361346983864,0.03941924301495762,0.3900848719839961,1.1193866745328174,-1.3911091212913944,2.1712788652593864,0.6969617932012642,0.5359792923465118,-0.4268072521854725,1.3808869094013736,4
147,0.016288079200159292,0.04333898360478362,0.4063729511841554,1.1619717367702962,-1.4425833790802056,2.2553292814485166,0.6994541060244205,0.5346235801324619,-0.44026516531465176,1.4359912474122805,4
148,-0.02189725486512983,0.021666706153907183,0.38447569631902556,1.1432688216249312,-1.4347201223441348,2.2036715149821857,0.6725901888456456,0.5493787021804215,-0.4499029444709589,1.3965182987823554,4
149,-0.016456676533523115,0.01845558565514137,0.36801901978550244,1.1362907633668313,-1.4400731510168856,2.1761111905878905,0.6477550142096755,0.5632972305643447,-0.46873349396074504,1.364648646129239,4
150,-0.0002067168498166537,0.045808975855716666,0.3678123029356858,1.0957411746050818,-1.3757564233989004,2.111381029270272,0.671348875920903,0.550068063135053,-0.4484537532648738,1.316347990590276,4
151,0.020697749919044276,0.01785345340205859,0.38851005285473006,1.1100987855300306,-1.3779048364002584,2.1549249421097185,0.6999558200025073,0.534350996276109,-0.4365488710763762,1.3515416281296864,4
152,0.023551479140556334,0.02245731119252548,0.4120615319952864,1.130820824266948,-1.3873267450678264,2.211449809058399,0.7287830629797685,0.5188735755678998,-0.428391175476036,1.3924544563607637,4
153,-0.00447951646820399,0.01594785150617071,0.4075820155270824,1.1185120675439801,-1.372220282858208,2.1873843139123728,0.7287932376483836,0.5188681769284046,-0.4278388463465628,1.3719083900946596,4
154,-0.04223425083087628,0.09497101053635491,0.3653477646962061,1.0379051687208476,-1.2861909700190561,2.0168864994114686,0.7040099147911059,0.5321524105837201,-0.428143012960297,1.2339590946535361,4
155,-0.026747790484195618,0.04392888143582269,0.33859997421201043,0.9984543886304887,-1.2501637658336906,1.9273637142577116,0.6782482566408361,0.5462449510297631,-0.4317107272481774,1.1628821841636494,4
156,-0.02173825991709288,0.045104019911046594,0.3168617142949176,0.9612444566293225,-1.2126927204422988,1.8464161490321338,0.6592739487019099,0.5568085735430623,-0.43169275405317176,1.0982304441844573,4
157,0.037590926522214414,0.0651559589014364,0.354452640817132,1.017804825389848,-1.2651019622137936,1.9740072438480576,0.6965041469151351,0.5362285264741152,-0.428690646413314,1.1981424554791111,4
158,-0.0012374593832306076,0.023173332278281437,0.3532151814339014,1.0369836766776206,-1.296857253807203,2.0032876166750055,0.6812357597866212,0.5445959008755576,-0.4395177605788607,1.221291738151725,4
159,-0.0020116677776994525,0.026955256304116142,0.3512035136562019,1.0133860439378863,-1.2613198220218977,1.9637268493343016,0.6931287750746413,0.5380695698269407,-0.4277631605687314,1.1923844330662812,4
160,-0.0009263481070126392,0.01849858565097727,0.3502771655491893,0.9999078008791109,-1.2407992777168526,1.9413536088152314,0.7006189275475767,0.5339908947431986,-0.4229554334921014,1.172609007067063,4
161,0.013060814361475107,0.013277216908078017,0.3633379799106644,1.012049936521773,-1.2470593107124992,1.973735270533828,0.7180238183886248,0.524607753747747,-0.42093060041179053,1.192878436940307,4
162,-0.002228623796834857,0.012675975560501722,0.36110935611382955,1.0102306491143627,-1.2463930422653533,1.9686117544930122,0.7149047723515471,0.5262795297099631,-0.426013365943658,1.1816645795045524,4
163,0.02049766277214171,0.04979747256625426,0.38160701888597126,1.0501818384770323,-1.2894666369826702,2.0526806747546127,0.7267446548863873,0.5199560614591024,-0.44541157826592614,1.2179078339948057,4
164,-0.012237065393337573,0.02878282486314319,0.3693699534926337,1.0533757113515696,-1.3067858668405665,2.0455257738258337,0.7013071395365685,0.5336173628728292,-0.46414786822182996,1.2028877752070972,4
165,0.005767366264175625,0.02244194155598283,0.3751373197568093,1.0444478947014082,-1.2868123520201125,2.037086991533731,0.7183456860986931,0.5244354781676096,-0.44776165868803597,1.2022890248641267,4
166,0.0133325975287969,0.013229399214857546,0.3884699172856062,1.0454695603884525,-1.2751054525868004,2.0520452871580126,0.7431491685731474,0.5112961727069982,-0.43406408050626233,1.2167583938320643,4
167,-0.0030781330427142014,0.059946747568202,0.385391784242892,0.9939736047519758,-1.196242028753335,1.967025597239119,0.7754567775249083,0.49458643214073783,-0.39596790256987197,1.1682226090144856,4
168,-0.0030571482873497056,0.017329810611057154,0.3823346359555423,1.0064250164595767,-1.219112151632895,1.9837814235439795,0.7597876239216056,0.5026333864655219,-0.4112644398769635,1.175933711788048,4
169,0.021359951889515005,0.023570521230501015,0.4036945878450573,1.0245800096375304,-1.2266408452241948,2.0340300209143094,0.7880196452161387,0.48821263428820477,-0.4094815931244701,1.2168707688145846,4
170,-0.0020985724775021107,0.022384095743536277,0.4015960153675552,1.035917382543357,-1.2467797079595826,2.049971738694693,0.7753437139582835,0.49464411001087566,-0.41388114483244043,1.2190360596260978,4
171,0.01413665140689269,0.01586646625847026,0.41573266677444787,1.0382951523657378,-1.2364266189457154,2.067891952494611,0.8007986280725824,0.4818003113377761,-0.399430937726432,1.2360898985183506,4
172,0.0013440393028015833,0.03396239520473451,0.41707670607724945,1.033497839979376,-1.2274489851032793,2.0616023972577784,0.8071167445992388,0.4786564494220613,-0.3908798053685263,1.231446876581962,4
173,-0.00045113360541459546,0.013338491711176756,0.41662557247183485,1.039772749898319,-1.237884900652458,2.071136045596128,0.8013781328902443,0.4815112230075524,-0.40021063643101923,1.233461781374689,4
174,0.00591401456719887,0.019064114428008826,0.4225395870390337,1.0320933261634546,-1.2197512092393956,2.0648303833174633,0.8188011225878526,0.47288849841802066,-0.390627364234735,1.2357065383128025,4
175,0.0019356908916138321,0.010590495601120846,0.42447527793064754,1.0313978739521805,-1.2167088986876466,2.0656594545489417,0.8231067537576247,0.47077812773355565,-0.38504959693695934,1.2364227112936828,4
176,0.023021601068601405,0.0216708963253113,0.44749687899924895,1.048544778189946,-1.2209718486383103,2.115965606636808,0.8535579754099619,0.45608418118757776,-0.37493262896187707,1.270371442463314,4
177,0.025917919221797425,0.017474827921869607,0.4734147982210464,1.0454520695783314,-1.1901327398693369,2.13696233631143,0.9056652370720194,0.43187591595755087,-0.3458773893493827,1.2996547621221775,4
178,0.032132631436843195,0.04561000022440005,0.5055474296578896,1.0501989916764483,-1.1655535207788046,2.1766483800945835,0.9627650257993043,0.40668712940014656,-0.33058631181685444,1.3416811711326337,4
179,0.01943987131287306,0.03474550303012619,0.5249873009707626,1.0374690325760942,-1.1258574438132642,2.1758320457547895,1.0120539206210126,0.3860479419229549,-0.2926895265592254,1.3426641285007508,4
180,-0.047618689375058414,0.042863042089803016,0.4773686115957043,1.0396300764539987,-1.1769148362407191,2.1316520594321275,0.9183432115083231,0.42616312842956555,-0.3494149542521267,1.3041521774435352,4
181,-0.017320882925811458,0.0714294289601585,0.46004772866989274,1.0621963922974913,-1.2301437634065246,2.15023922074631,0.8662197160636681,0.45009344637856663,-0.40368922347197267,1.3237846808117584,4
182,0.0075125332653686065,0.017709886427884475,0.46756026193526146,1.0727214294283909,-1.2393789129062587,2.174499436776782,0.871727270675305,0.4475093752377722,-0.40044663569339467,1.3355671595639176,4
183,-0.006022578712096768,0.016836319497929155,0.4615376832231647,1.058255063841425,-1.222382275761794,2.145457642208123,0.8722617051276859,0.4472593267241523,-0.3969628758502844,1.3200382422966137,4
184,-0.0033892465987422865,0.024540790168440425,0.4581484366244224,1.0774580066488604,-1.2563276895545847,2.1726245628034295,0.8504246732536116,0.45757743776057835,-0.4198092836185884,1.3361061568674333,4
185,0.011818652396408894,0.01925208997446206,0.4699670890208313,1.084633913823709,-1.255927506796004,2.1958616848376664,0.8665911751994458,0.44991874834239814,-0.41778352822149756,1.35771770626316,4
186,-0.053446516420506344,0.06998057946917217,0.41652057260032493,1.1041996028008059,-1.340507400514256,2.173548545714906,0.7544298540659119,0.5054096332364146,-0.5018955837421291,1.334936728942779,4
187,0.00936350069689296,0.021037525589390142,0.4258840732972179,1.0874399316214405,-1.3044755230060927,2.1562436696005283,0.7832783419350774,0.4906099987097672,-0.4755925195291959,1.327360666123632,4
188,-0.009123444197859262,0.02162247712468762,0.4167606290993586,1.0813230117957267,-1.303865582754422,2.1373868409531394,0.7708346618967342,0.4969489211800862,-0.47868313652432853,1.3122043947230457,4
189,0.010062498060432582,0.026313196989873475,0.4268231271597912,1.0924706867288114,-1.3115415231456393,2.1651877774652215,0.7813905349494166,0.4915672870374411,-0.4835820651358197,1.3372283194554022,4
190,0.011264294102396714,0.03369298271312594,0.4380874212621879,1.0909198837568503,-1.2978095554490723,2.173984397973448,0.8031523263716238,0.48062707583011405,-0.47774847927386266,1.3539233217982387,4
191,-0.009088639505286818,0.046922012432684936,0.4289987817569012,1.0542448437041094,-1.2485400220983702,2.1065375856121724,0.8138503770141399,0.4753251075682277,-0.46089783783886884,1.318895401352671,4
192,0.027026247334084433,0.04222106168063324,0.45602502909098563,1.0201561411857396,-1.1672710420735353,2.0793211002555063,0.8940298659790301,0.4371796965718856,-0.40197282160229825,1.3140228797842695,4
193,-0.018109176463709464,0.05656036365284081,0.43791585262727617,1.0087311214091093,-1.1672004625492793,2.0430321678038315,0.868250901222411,0.4491389079919533,-0.41810035335329887,1.2939320586078513,4
194,0.005090384368520719,0.028504069139994447,0.4430062369957969,1.030642231707127,-1.1969755441870538,2.0829880181786478,0.8596702587318078,0.4531835243319934,-0.4282819898021798,1.3142944637937735,4
195,-0.0027611815793028263,0.01952924040346067,0.44024505541649406,1.0435585273131696,-1.2202894343810577,2.1007795452140456,0.8437381208507484,0.460778406847639,-0.4401065636780035,1.3205966745109916,4
196,0.0022768854928151318,0.016480509681861082,0.4425219409093092,1.0362814509380383,-1.2064330964765908,2.091476978295209,0.8540574387561215,0.45584654436031635,-0.4298072278871352,1.3148511097057538,4
197,-0.004051933025992158,0.0377400444881816,0.43847000788331714,1.0354650449146814,-1.209185945336261,2.0861259611028955,0.8469045093056627,0.4592601698563491,-0.43640749088536657,1.3133475066520008,4
198,-0.021420694466527942,0.008444518398540364,0.4170493134167892,1.0286683705869641,-1.2197916142515588,2.053890241085137,0.8108527983198676,0.47680564907041034,-0.45198917364108665,1.286087800474665,4
199,-0.025099055555462768,0.04578452225406575,0.39195025786132653,1.0093423080437718,-1.2141385916388892,1.9980391073615422,0.7766448601980707,0.4939806872106982,-0.4597211351352285,1.2436216508578815,4
200,0.021379997316155367,0.04048928433359088,0.4133302551774819,0.9783942169559084,-1.1435132752536568,1.9701737856086203,0.8449155729139162,0.46021332470498194,-0.4156758947112566,1.2423364050662205,4
201,0.014779130425953583,0.016546945394395718,0.4281093856034355,0.9828195858019255,-1.1357758941944656,1.9919946654013365,0.8711861094101463,0.4477626973714862,-0.4051833407787495,1.2614021119856205,4
202,0.018504363243386227,0.01893494334379259,0.4466137488468217,1.0009957716968976,-1.146193898773881,2.0394213964675245,0.892338931841276,0.4379553352785487,-0.4023950377400769,1.2956225354337203,4
203,0.020435345280201193,0.04098775400036152,0.467049094127023,1.022630678601355,-1.1601845182653037,2.0942827065193494,0.9134267216895993,0.4283703507075556,-0.4042152163805646,1.3383134046346106,4
204,-0.010460125021699684,0.03877852882008813,0.4565889691053232,0.9893747931836089,-1.117727108448681,2.0309050466593277,0.9229848430565162,0.4240887979960286,-0.3875290577427347,1.3007069959533815,4
205,0.02850063443979634,0.04627888204646534,0.48508960354511965,0.958926921016596,-1.0407771148680545,2.0109563219582935,1.0117342477586448,0.3861785581141161,-0.33738758863373597,1.3075667957239752,4
206,0.006081482587993239,0.029219938499416724,0.4911710861331129,0.9487721602062549,-1.018537141769106,2.000879314035332,1.035382585480452,0.37662890578941816,-0.32120013001930214,1.303542302285528,4
207,0.0007510541008516362,0.027916180665359155,0.4919221402339645,0.9274040789870347,-0.9837847021046996,1.9676289825726285,1.060858263145167,0.3665951649388636,-0.3007366534963727,1.2845809339643017,4
208,5.479663106145241e-05,0.03134564777854285,0.4919769368650261,0.938122414864189,-1.0007851696791579,1.9847390434092103,1.0488544545356568,0.37129036333676674,-0.30833390401299804,1.29228777774305,4
209,0.009030170725542356,0.023671441979006013,0.5010071075905684,0.9210850836649198,-0.9646448030901109,1.9666590182712478,1.0878628184860044,0.3562425006770288,-0.2869207945775575,1.2889350097586942,4
210,0.0005261111836713001,0.010711141350279696,0.5015332187742397,0.9208507489146371,-0.9637458130263213,1.966812250574801,1.0892823171732726,0.3557062867097661,-0.28470532415922334,1.287771761707703,4
211,-0.026967743106485087,0.012821725433404785,0.47456547566775464,0.9104441991805129,-0.974154413256749,1.9232853645922583,1.0424921727106595,0.37380242346438414,-0.3028028102798881,1.2519337616153974,4
212,-0.0112327982908863,0.040547822461476125,0.46333267737686834,0.8885568791560039,-0.9505596011753549,1.8772249559290914,1.0428880542052976,0.37364563833948894,-0.2963123084607797,1.2229776632145164,4
213,0.0032920210100314574,0.020274791036377655,0.4666246983868999,0.8693715549144804,-0.9167394480412702,1.84998884481507,1.0734758820877262,0.36172198129268596,-0.2757175465283719,1.2089669433021717,4
214,0.0013484154328750092,0.011880924480131137,0.4679731138197749,0.862484647235722,-0.9044324256598479,1.8403786532993978,1.0851743629747768,0.3572602334985842,-0.2693484414926138,1.2052946691321638,4
215,-0.011315271666913922,0.060455823092633816,0.4566578421528611,0.8590116276266783,-0.9102213481152721,1.8235370324209943,1.0632169052578229,0.3656793857675427,-0.2832842518625921,1.1965999361683142,4
216,0.01698156157120845,0.015674997002942507,0.47363940372406954,0.8732899634112081,-0.9159598050256023,1.8632386124737415,1.0847242578489267,0.35743090189058024,-0.27851413964461397,1.2257929470927529,4
217,-0.03310051678829417,0.07035745816181559,0.44053888693577536,0.8398417946396304,-0.8958368212510897,1.7769145951226404,1.0490996988898538,0.3711938586188633,-0.2798236597937249,1.1609014336652757,4
218,0.00531771050285779,0.01754927757255896,0.44585659743863315,0.8539016102641215,-0.9128914148917978,1.804604609769064,1.0442809618328852,0.37309449376137277,-0.28768728431562396,1.1794004791928905,4
219,-0.0340601075027459,0.11247094680612803,0.41179648993588736,0.8636196440453314,-0.9624150827453605,1.7860080626171353,0.9536524389532579,0.41061420344006844,-0.3165078099984662,1.1401007898702409,4
220,0.011553490460470942,0.03887332467612538,0.4233499803963582,0.8896515948441817,-0.9922842351044537,1.83898419589717,0.9517208373475821,0.41145112885076757,-0.321361492497645,1.1680614532903615,4
221,0.0396085719323106,0.046423395022090794,0.4629585523286689,0.9039388346892754,-0.9754098500010034,1.9013269546583413,1.0243138906357723,0.38107022440165506,-0.3025247481640402,1.228441852821378,4
222,0.011712041601246507,0.017053644273594938,0.4746705939299154,0.9138040370492159,-0.9793955468003914,1.9287367346602222,1.0388892468951754,0.3752322415737164,-0.29654322521723686,1.2458844130770677,4
223,0.006334797493223857,0.014554671647735256,0.48100539142313936,0.9006304143648081,-0.9520985758875697,1.9141093587338485,1.068152671176179,0.36377018270643396,-0.27946918971130885,1.2414799725575874,4
224,0.022287172626462078,0.07631991506009034,0.5032925640496014,0.9267746555242466,-0.9714127251022585,1.9779978532014613,1.0861163737044686,0.35690330528001796,-0.28768114685403773,1.2942662749532405,4
225,0.013367519310356072,0.024473537181229427,0.5166600833599575,0.9447256106796513,-0.986609181247218,2.0199293479671327,1.0937780822693346,0.35401323692575903,-0.2890791168612651,1.32239928358118,4
226,0.004498767702576627,0.02858419823337682,0.5211588510625341,0.9447025662968317,-0.9820737447891604,2.024391446914229,1.1033289622689193,0.35044273974905676,-0.284198054788113,1.3265157569131811,4
227,0.016643768340565693,0.016083527993451197,0.5378026194030998,0.9491699829973972,-0.9725386333350334,2.048143872141233,1.1332061254292205,0.33950170512159245,-0.26898767471170837,1.344592913517908,4
228,0.011885959028562824,0.0277435641559373,0.5496885784316626,0.948974689177536,-0.9603419182587397,2.059719075122065,1.1584894406574122,0.33050916078463954,-0.25574690989311133,1.3551240667564366,4
229,0.03394817062630595,0.03910189263713622,0.5836367490579686,0.9785983739936575,-0.9735316407784109,2.140805138894348,1.1928013873069265,0.3186874102517901,-0.24230500463845053,1.4095785027543877,4
230,-0.004586081740123646,0.021635190339830794,0.5790506673178449,0.9636338750192323,-0.954305865282744,2.112407199918434,1.2018063754894217,0.3156564809981413,-0.23468849819087997,1.39278983282657,4
231,-0.0018619772042199863,0.0246021871474981,0.577188690113625,0.9791319593277095,-0.9808287530602084,2.1352061332874586,1.178980390978012,0.32339695323752277,-0.24944231598448596,1.403819696211736,4
232,-0.006391035960182309,0.04138631498162523,0.5707976541534426,0.9621613558515809,-0.9602157718548706,2.101811080161756,1.1864905001266577,0.320829170983262,-0.23479681259666502,1.3763921209035503,4
233,0.008464814215714992,0.03986464024155119,0.5792624683691577,0.9967431724558278,-1.0067783448802476,2.165303281618563,1.1623103812026938,0.32917109478455076,-0.25078339345476874,1.4093083301930842,4
234,-0.008337160416095665,0.010142972952620713,0.5709253079530622,0.9990738170568274,-1.0188240809460334,2.160674696852158,1.1429091588746698,0.33602202720556645,-0.2589770498048509,1.4008276657109753,4
235,0.022857253060260988,0.01506946376172469,0.5937825610133232,0.9861269032483255,-0.9753653988784259,2.162930520905072,1.2042721054610501,0.3148316896638608,-0.22472943558092448,1.4122945576075707,4
236,0.023703679086615973,0.04995507624389685,0.6174862400999391,1.020843440557603,-1.006903477737887,2.241875957937765,1.209756982447097,0.3130048657870901,-0.22096704141448054,1.4559395216143587,4
237,0.017292495255703536,0.007606610696287605,0.6347787353556427,1.025884526243399,-0.9976324747398735,2.267189945451159,1.2375247293768743,0.3039216026676301,-0.20624288544435426,1.4758003561556396,4
238,-0.010650000386226762,0.019030618525638605,0.6241287349694159,1.0229233908388762,-1.003570647912316,2.2518281178511477,1.2202844133959674,0.30952884328132024,-0.21944630908316842,1.4677037790220002,4
239,0.027717028472688754,0.023695626477802975,0.6518457634421047,1.0383895187034047,-1.0004636801793843,2.3041552070635936,1.2554937269706619,0.29818867935262017,-0.20275854032863544,1.5064500672128447,4
240,0.022240751741008927,0.040304933038151795,0.6740865151831136,1.0646799941653726,-1.0200569416874212,2.3682299720536486,1.2662706519841123,0.29480416163957873,-0.196262478539878,1.544435508906105,4
241,0.0015974374150326013,0.04910393534298685,0.6756839525981462,1.0986039324758727,-1.0724400603408504,2.4238079655371427,1.2300774330479385,0.30633083955568274,-0.21723369302174123,1.5686015982180335,4
242,-0.014010649188237797,0.0614963656168759,0.6616733034099083,1.1534684870847745,-1.173752459082156,2.4970990659019723,1.1472759088238158,0.3344676843871806,-0.284052849904745,1.6073994567245615,4
243,-0.0014384890027262492,0.02676014200411308,0.660234814407182,1.1536889222728266,-1.1755417096597678,2.496011338474132,1.1445629782185747,0.33543250242727607,-0.2837092240160157,1.6041788528303798,4
244,-0.021145706639610237,0.04407451153628521,0.6390891077675718,1.1546373444895162,-1.1981965676890545,2.4763747832241982,1.1069953883227697,0.3490815285992651,-0.31722090246484114,1.5953991179999847,4
245,-0.004595203076275807,0.05136317695796509,0.6344939046912959,1.1220565004278453,-1.150948377361786,2.4199361867443776,1.130948226670155,0.3403165681390816,-0.2970998726805288,1.5660876820631207,4
246,-0.011039910396548499,0.03408181321322704,0.6234539942947473,1.1054959129531137,-1.1356366975471905,2.3825446861366855,1.1279173210678153,0.34141346719118976,-0.2904329385531609,1.5373409271426557,4
247,0.02167819038254926,0.04978110722042823,0.6451321846772966,1.1396621191594147,-1.1683245655180434,2.458588934872637,1.1321464034500495,0.3398839105311095,-0.28885173044110685,1.5791160997957001,4
248,0.019272980856701708,0.026700327088949077,0.6644051655339983,1.1449367430582604,-1.157444688330663,2.48625501939866,1.1605971588601378,0.3297703778119308,-0.2711722040732387,1.5999825351412353,4
249,-0.011435562194992973,0.03329194015725386,0.6529696033390053,1.119518428352237,-1.1284340396642947,2.4343732463423056,1.1665187223404236,0.32770367246996646,-0.26595759291922993,1.5718967995972406,4
250,-0.030195983059071337,0.03536672308347621,0.622773620279934,1.1433762136439083,-1.1965930830502316,2.4421403236101,1.0893590628322969,0.3556773186890031,-0.3226965614803681,1.5682438020402363,4
251,-0.030035454332708485,0.04282429344812153,0.5927381659472255,1.1682588082724037,-1.2662222980536038,2.451698629948055,1.0147377648686495,0.3849529968215631,-0.37909374184887057,1.5645700737433217,4
252,-0.020271018825026018,0.056420526790283365,0.5724671471221996,1.1971750272929282,-1.3325054740709512,2.4774397683153504,0.9563633287885593,0.4094422851355026,-0.42688958337786587,1.5718238776222648,4
253,-0.006365319554663903,0.035659334117277106,0.5661018275675357,1.1801113774015939,-1.3117187188499493,2.4439223739850204,0.9594040671211838,0.4081314623601982,-0.41393797644527175,1.5461416315803431,4
254,-0.008470447839364122,0.01680753965610602,0.5576313797281717,1.173300965241164,-1.3093522811806033,2.424615040636947,0.9505342554858538,0.41196603362109063,-0.413481929839832,1.5287446892961754,4
255,-0.013175932044020008,0.08809151801119323,0.5444554476841517,1.1063508548061012,-1.2159956474284226,2.3049065427967257,0.9842365020445034,0.3975718807033242,-0.3760167099262109,1.4649276052945142,4
256,0.0008250526560370551,0.058089384274666665,0.5452805003401887,1.1459738447927619,-1.2782196138160562,2.368780614496434,0.9516456292923463,0.4114837469296572,-0.40956660553034385,1.5001276062107212,4
257,-0.0009973276871139093,0.020464096456218363,0.5442831726530748,1.1339190698594128,-1.2600351045293385,2.3486014498354884,0.960003561313343,0.40787348812080143,-0.40413188417924045,1.49269822948539,4
258,-0.015990735293661348,0.06020340591001461,0.5282924373594134,1.1643058528347503,-1.3243779924276602,2.3809628671464873,0.9074805148031733,0.4310537068512936,-0.45266837362322,1.5092532483420469,4
259,0.007873133585642459,0.012785210848727552,0.5361655709450559,1.1609213193300885,-1.3111193107685077,2.3834504526586198,0.9236897660807041,0.42377457589305817,-0.4413603512278317,1.5136914931179435,4
260,-0.0017479826979479546,0.00976692139477373,0.5344175882471079,1.1616860763859806,-1.3140841925999376,2.3829193690941537,0.9200722968285675,0.42538932855648093,-0.44178572670355776,1.5106209031977738,4
261,0.011359733787713048,0.060255864190154516,0.545777322034821,1.1075534706149186,-1.2165874031964767,2.3081420472661187,0.9855548043776216,0.3970185028583801,-0.38572890304956087,1.477283547119203,4
262,0.012961578936836141,0.06307599549686099,0.5587389009716571,1.163550092071277,-1.2927289447907193,2.410206746734034,0.9604036900156591,0.40770138905159314,-0.4135249373336365,1.5310027392769507,4
263,-0.003317683193449712,0.022154729562033886,0.5554212177782074,1.1828578271134913,-1.3267695430084152,2.43761197856483,0.9391174578158608,0.41695070188980804,-0.4304803323073594,1.5413227678637744,4
264,-0.0003582836839229851,0.025583959953990085,0.5550629340942845,1.2006565770011541,-1.3554496096016688,2.465575477790238,0.9245989981259245,0.423369595810856,-0.44817225683031553,1.5582981250188845,4
265,0.008694424434147256,0.028497448839884733,0.5637573585284317,1.1778785149382272,-1.3105102054406792,2.4380249224975428,0.957241941980744,0.4090631258990068,-0.4223941118165987,1.5499088288734622,4
266,0.01701128251736173,0.022480503154958826,0.5807686410457935,1.1922039228484431,-1.3162938436610916,2.4778311257526786,0.9742773529182939,0.4017758188008597,-0.4199637364559109,1.581501018547498,4
267,0.007575110060317529,0.034080684563094946,0.588343751106111,1.2138416716518163,-1.3431492204677502,2.519836722679972,0.9693912556247684,0.4038534993222165,-0.4262276342569349,1.602915136469157,4
268,0.024351380479699647,0.04059166464445223,0.6126951315858107,1.2223270662734993,-1.3322999963693751,2.5576902595409967,1.002506037035947,0.3899672788646196,-0.3994621087500647,1.624852371921686,4
269,0.0018081806828257373,0.015056426561739604,0.6145033122686365,1.2130292750875207,-1.3156969550829907,2.544703579620264,1.0131714458817158,0.3855916585608453,-0.39287051730604544,1.6218771418433184,4
270,0.024083092963641195,0.02287306068792786,0.6385864052322777,1.2231471412933566,-1.307713645081408,2.5848864555459636,1.044169394954455,0.37313860958602857,-0.37981908730885217,1.6569918977734075,4
271,0.01191831744401151,0.028528644940782714,0.6505047226762892,1.2231077029175947,-1.295732572380782,2.5967420177333604,1.0636916456736862,0.3654953291286006,-0.3613913628403732,1.6624008081929516,4
272,0.018227093094333457,0.027776850714774457,0.6687318157706226,1.2168786035665125,-1.2675935921789,2.605057223720145,1.0990937202949527,0.35202164588161144,-0.34465550696062874,1.682119138501874,4
273,0.04271592045390793,0.09188858449456985,0.7114477362245305,1.286996932512693,-1.3364515801687125,2.7593470526177732,1.1055935227996572,0.3496013734080193,-0.348383346788087,1.771278819237148,4
274,-0.003687784984516604,0.021944642592457785,0.7077599512400139,1.2965164739214334,-1.3552870798453494,2.770806982325377,1.0917870547364952,0.35476205528012567,-0.3580019082577304,1.7735218107377582,4
275,0.005153963111021456,0.03375465794239075,0.7129139143510352,1.2900418331443095,-1.3398305184247294,2.7656583471268,1.105257048313542,0.3497262597285941,-0.3554094495559175,1.7812372782579882,4
276,0.032593942731164005,0.02756712243076804,0.7455078570821992,1.308198730558776,-1.3361282512396073,2.827143965404006,1.1397471036587348,0.33715206665509373,-0.33599073737713503,1.8270064515415336,4
277,-0.00763415554767077,0.01835566427856053,0.7378737015345285,1.3171473411453114,-1.3580016431365494,2.8337490462056065,1.1204117845964268,0.3441449083329902,-0.35364088972427815,1.8293882927933351,4
278,-0.01141430464287951,0.01635785397578717,0.726459396891649,1.3240855619501406,-1.3804562053622145,2.8333749991455126,1.097299778454958,0.35269254065390543,-0.3723525876641949,1.8252713814474928,4
279,0.005332341171454872,0.01885035651956024,0.7317917380631038,1.3337293672802255,-1.3904693105115618,2.8540527866377694,1.097361662741808,0.35266937635584356,-0.3720810182804777,1.8356644944066853,4
